model_seg,data_hora,img_altura,img_largura,tipo_imagem,img_canais,img_passo,remove_black_images,data_augmentation,proporcao_min,train_size,test_size,val_size,caminho_imagens,qnt_recortes,seed,len_train,len_val,len_test,epochs,batch_size,learn_rate,min_learn_rate,start_filters,modelo_salvo,pesos_modelo,dice_evaluate,iou_evaluate,loss_evaluate,dice_calc_metrics,iou_calc_metrics,sensitivity_calc_metrics,specificity_calc_metrics,accuracy_calc_metrics,auc_calc_metrics,prec_calc_metrics,fscore_calc_metrics
UNet_padrao,13-09-2022_03-31-30,256,256,RGB,3,64,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,12016,42,11608,1044,1473,100,8,1,"1,00E-06",32,modelo/modelo_UNet_padrao_13-09-2022_03-31-30.json,modelo/modelo_UNet_padrao_13-09-2022_03-31-30.h5,0.517213761806488,0.4104968905448913,0.4721523523330688,0.7256827849582956,0.5694679287013683,0.6337243458279825,0.9983384320382586,0.9930472131173624,0.8160313889331205,0.8488591119967261,0.7256827849582956
UNet_padrao,13-09-2022_11-01-17,256,256,RGB,3,64,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,12016,42,11608,1044,1473,100,8,1,"1,00E-06",32,modelo/modelo_UNet_padrao_13-09-2022_11-01-17.json,modelo/modelo_UNet_padrao_13-09-2022_11-01-17.h5,0.4786135852336883,0.3824880123138428,0.5113157033920288,0.704065682469282,0.5432880917999097,0.6219925433277202,0.9978667586916026,0.9924121346509304,0.8099296510096614,0.8110906944878841,0.704065682469282
UNet_padrao,13-09-2022_13-20-59,256,256,RGB,3,64,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,12016,42,11608,1044,1473,100,8,1,"1,00E-06",64,modelo/modelo_UNet_padrao_13-09-2022_13-20-59.json,modelo/modelo_UNet_padrao_13-09-2022_13-20-59.h5,0.5184447765350342,0.4159668982028961,0.4707375466823578,0.7415814593358762,0.5892963552050897,0.657220787026561,0.9983026823268132,0.9933529586429428,0.827761734676687,0.8507884173252213,0.7415814593358762
UNet_padrao,13-09-2022_22-55-04,128,128,RGB,3,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,6,1,"1,00E-06",32,modelo/modelo_UNet_padrao_13-09-2022_22-55-04.json,modelo/modelo_UNet_padrao_13-09-2022_22-55-04.h5,0.7742303609848022,0.7101011276245117,0.2270446866750717,0.8026430368975526,0.6703456543300507,0.7736935088191066,0.9968616552497176,0.9924094174144136,0.8852775820344121,0.8338432046525521,0.8026430368975526
UNet_padrao,14-09-2022_01-19-31,128,128,RGB,3,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,6,0.0001,"1,00E-06",64,modelo/modelo_UNet_padrao_14-09-2022_01-19-31.json,modelo/modelo_UNet_padrao_14-09-2022_01-19-31.h5,0.4180683195590973,0.3476688861846924,0.5795732140541077,0.7958519599793206,0.6609253459945449,0.7961194729417703,0.9958360701789236,0.991851694250821,0.895977771560347,0.7955846267364955,0.7958519599793206
UNet_padrao,14-09-2022_07-49-34,128,128,RGB,3,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_14-09-2022_07-49-34.json,modelo/modelo_UNet_padrao_14-09-2022_07-49-34.h5,0.8072328567504883,0.7430338859558105,0.1938560009002685,0.7750614294652867,0.6327349371707308,0.7145789798650055,0.997366924931925,0.991725263213924,0.8559729523984654,0.8467291599542159,0.7750614294652867
UNet_padrao,15-09-2022_08-02-18,128,128,RGB,3,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,32,1,"1,00E-06",64,modelo/modelo_UNet_padrao_15-09-2022_08-02-18.json,modelo/modelo_UNet_padrao_15-09-2022_08-02-18.h5,0.3750936985015869,0.3123149573802948,0.6229451894760132,0.7558189978504399,0.6074831528086495,0.6981793926902293,0.9969608437632136,0.9910001092129188,0.8475701182267216,0.8238321165618887,0.7558189978504399
UNet_padrao,15-09-2022_18-33-51,128,128,RGB,3,32,False,Sim,0.4,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34447,42,44292,3902,4107,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_15-09-2022_18-33-51.json,modelo/modelo_UNet_padrao_15-09-2022_18-33-51.h5,0.5663549304008484,0.5004841685295105,0.4356586039066314,0.7559030337872076,0.6075917346605897,0.6725961825045088,0.9976558613822888,0.9906863502147628,0.8351260219433987,0.8627637867034164,0.7559030337872076
UNet_padrao,16-09-2022_00-14-05,128,128,LUV,3,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_16-09-2022_00-14-05.json,modelo/modelo_UNet_padrao_16-09-2022_00-14-05.h5,0.7725883722305298,0.7062554359436035,0.2286891937255859,0.7460317257483229,0.5949366830620397,0.6577884706387824,0.997849473151044,0.9910652053874216,0.8278189718949132,0.8616191560348653,0.7460317257483229
UNet_padrao,16-09-2022_07-55-11,128,128,LUV,3,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,6,1,"1,00E-06",32,modelo/modelo_UNet_padrao_16-09-2022_07-55-11.json,modelo/modelo_UNet_padrao_16-09-2022_07-55-11.h5,0.6748685240745544,0.6085253357887268,0.3268612027168274,0.7716413118640719,0.6281889152712073,0.7040855876224542,0.9975405927500672,0.991686121591502,0.8508130901862607,0.8535365860321288,0.7716413118640719
UNet_padrao,16-09-2022_11-08-31,128,128,LUV Canal V,1,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,6,1,"1,00E-06",32,modelo/modelo_UNet_padrao_16-09-2022_11-08-31.json,modelo/modelo_UNet_padrao_16-09-2022_11-08-31.h5,0.5311,0.4631,0.4711,0.67,0.51,0.57,1.0,0.99,0.79,0.81,0.67
UNet_plus_plus,17-09-2022_01-14-39,128,128,RGB,3,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,6,1,"1,00E-06",32,Não possui,modelo/modelo_UNet_plus_plus_17-09-2022_01-14-39.h5,0.6360699534416199,0.6304149627685547,2.426537036895752,0.7484505119453925,0.5980191107814478,0.6691809745860106,0.9975776871440464,0.9910261237062286,0.8333793308650284,0.8490237879904051,0.7484505119453925
UNet_plus_plus,17-09-2022_13-48-33,128,128,RGB,3,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,6,0.0001,"1,00E-06",32,Não possui,modelo/modelo_UNet_plus_plus_17-09-2022_13-48-33.h5,0.6100447773933411,0.6078226566314697,2.4291772842407227,0.7905457600203948,0.6536384212715031,0.7733134331945731,0.9962729614069374,0.9918248855362294,0.8847931973007553,0.8085635927537985,0.7905457600203948
UNet_padrao,17-09-2022_18-18-44,128,128,LAB,3,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_17-09-2022_18-18-44.json,modelo/modelo_UNet_padrao_17-09-2022_18-18-44.h5,0.3686671555042267,0.306560069322586,0.6292997002601624,0.748706599218211,0.5983461582634662,0.6652570317746227,0.9977236335539924,0.9910908752186656,0.8314903326643075,0.8560947743059247,0.748706599218211
UNet_plus_plus,18-09-2022_00-24-06,128,128,RGB,3,32,False,Sim,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,3924,4073,100,6,1,"1,00E-06",64,Não possui,modelo/modelo_UNet_plus_plus_18-09-2022_00-24-06.h5,0.5269328355789185,0.3656365275382995,1.7975965738296509,0.6693330257821274,0.5030056646408783,0.5492671150457368,0.9981278340094064,0.989172995661214,0.7736974745275716,0.85657406452943,0.6693330257821274
UNet_padrao,19-09-2022_08-41-02,128,128,RGB,3,32,False,Sim (só em treino),0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,2370,4073,100,6,1,"1,00E-06",32,modelo/modelo_UNet_padrao_19-09-2022_08-41-02.json,modelo/modelo_UNet_padrao_19-09-2022_08-41-02.h5,0.7654221653938293,0.7023307085037231,0.2359005659818649,0.7517608027686206,0.6022570068589752,0.6706877566073819,0.99768704374163,0.991163359149621,0.8341874001745059,0.8551292180833489,0.7517608027686206
UNet_padrao,19-09-2022_10-46-48,128,128,RGB,3,32,False,Sim (só em treino),0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,2370,4073,100,6,0.0001,"1,00E-06",32,modelo/modelo_UNet_padrao_19-09-2022_10-46-48.json,modelo/modelo_UNet_padrao_19-09-2022_10-46-48.h5,0.3983112275600433,0.3348201811313629,0.5994396805763245,0.7890989527393589,0.6516626230727083,0.755772868008599,0.9967478644500508,0.991940377298866,0.8762603662293249,0.8254996664924606,0.7890989527393589
UNet_padrao,19-09-2022_13-42-08,128,128,RGB,3,32,False,aug_train e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,816,4073,100,6,1,"1,00E-06",32,modelo/modelo_UNet_padrao_19-09-2022_13-42-08.json,modelo/modelo_UNet_padrao_19-09-2022_13-42-08.h5,0.7257364988327026,0.6615402698516846,0.2758122980594635,0.7377311155479825,0.584448467862099,0.6437579714477576,0.9979342581529456,0.9908683883625784,0.8208461148003516,0.8638293797781574,0.7377311155479825
UNet_padrao,19-09-2022_16-16-26,128,128,RGB,3,32,False,aug_train e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,816,4073,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_19-09-2022_16-16-26.json,modelo/modelo_UNet_padrao_19-09-2022_16-16-26.h5,0.762169599533081,0.6944417357444763,0.2391733229160308,0.7503538042053246,0.6004529976007804,0.6652870772785383,0.9978020271887535,0.991168304300999,0.831544552233646,0.8603639789985963,0.7503538042053246
UNet_padrao,20-09-2022_18-09-22,128,128,RGB,3,32,False,aug_train (brilho=0.1) e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,816,4073,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_20-09-2022_18-09-22.json,modelo/modelo_UNet_padrao_20-09-2022_18-09-22.h5,0.7827625274658203,0.7149871587753296,0.2184642404317855,0.7772583249207278,0.6356684660072103,0.7382338050978207,0.9967155100651952,0.9915587614655582,0.867474657581508,0.820638945783711,0.7772583249207278
UNet_padrao,20-09-2022_21-40-32,128,128,RGB,3,32,False,aug_train (brilho=0.1) e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,816,4073,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_20-09-2022_21-40-32.json,modelo/modelo_UNet_padrao_20-09-2022_21-40-32.h5,0.7751358151435852,0.7096731662750244,0.2261341363191604,0.750583300771354,0.6007469735555341,0.6759832766725206,0.997450624318834,0.991037302745404,0.8367169504956772,0.8436912017414832,0.750583300771354
UNet_padrao,21-09-2022_20-30-25,128,128,RGB,3,32,False,aug_train (brilho=0.2) e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,816,4073,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_21-09-2022_20-30-25.json,modelo/modelo_UNet_padrao_21-09-2022_20-30-25.h5,0.7340578436851501,0.6700717210769653,0.2674440443515777,0.7126294746081571,0.5535542880253925,0.6086159989303801,0.9979751751349274,0.9902074014470292,0.8032955870326537,0.8595234458206568,0.7126294746081571
UNet_padrao,25-09-2022_03-33-30,128,128,RGB,3,32,False,aug_train (brilho=0.2) e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,40316,42,45028,1556,4692,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_25-09-2022_03-33-30.json,modelo/modelo_UNet_padrao_25-09-2022_03-33-30.h5,0.7436774373054504,0.674752414226532,0.2569775581359863,0.7575515423412809,0.6097247235260106,0.6874702875927222,0.9955963640797304,0.9853102219785672,0.8415333258362263,0.8435429671960586,0.7575515423412809
UNet_padrao,25-09-2022_17-04-32,128,128,RGB,3,32,False,aug_train (brilho=0.1) e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,40316,42,45028,1556,4692,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_25-09-2022_17-04-32.json,modelo/modelo_UNet_padrao_25-09-2022_17-04-32.h5,0.4355904757976532,0.3634497821331024,0.5640555620193481,0.7650988118360763,0.6195627789245558,0.6844405962276738,0.9963835663337168,0.98597000525329,0.8404120812806952,0.8673070029123251,0.7650988118360763
UNet_padrao,25-09-2022_23-05-06,128,128,RGB,3,32,False,aug_train (brilho=0.1) e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,816,4073,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_25-09-2022_23-05-06.json,modelo/modelo_UNet_padrao_25-09-2022_23-05-06.h5,0.777357816696167,0.7141630053520203,0.2238994985818863,0.7534819998366241,0.6044694097781729,0.6824498202527728,0.9973739126227942,0.9910911299688882,0.8399118664377835,0.8410186771674243,0.7534819998366241
UNet_padrao,26-09-2022_08-37-22,96,96,RGB,3,24,False,aug_train (brilho=0.1) e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,54481,42,76190,670,6884,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_26-09-2022_08-37-22.json,modelo/modelo_UNet_padrao_26-09-2022_08-37-22.h5,0.8039743900299072,0.7519925236701965,0.1968227326869964,0.7655472720441377,0.6201511444766395,0.7218537711784765,0.996459416668615,0.9906561397907386,0.8591565939235458,0.8148710703526643,0.7655472720441377
UNet_padrao,26-09-2022_16-21-44,96,96,RGB,3,24,False,aug_train (brilho=0.1) e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,57824,42,76374,982,7248,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_26-09-2022_16-21-44.json,modelo/modelo_UNet_padrao_26-09-2022_16-21-44.h5,0.7027515172958374,0.6498451828956604,0.297903835773468,0.785115493956427,0.6462470218780353,0.7477457636685441,0.9951916353469652,0.9878410992448108,0.8714686995077546,0.8264169355525961,0.785115493956427
UNet_padrao,26-09-2022_21-56-18,96,96,RGB,3,24,False,aug_train e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,55857,42,76234,790,7033,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_26-09-2022_21-56-18.json,modelo/modelo_UNet_padrao_26-09-2022_21-56-18.h5,0.6451877355575562,0.5914565920829773,0.3549868762493133,0.7764984852164798,0.6346526553780927,0.7571239741321449,0.9951013827212578,0.9892099077562918,0.8761126784267014,0.7968906091858347,0.7764984852164798
UNet_padrao,07-10-2022_10-22-53,128,128,RGB,3,32,False,aug_train (brilho=0.1) e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,816,4073,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_07-10-2022_10-22-53.json,modelo/modelo_UNet_padrao_07-10-2022_10-22-53.h5,0.6394773721694946,0.574923574924469,0.3623141944408417,0.7564283190226844,0.6082707821299146,0.680946793919391,0.9975678401573512,0.9912512030204624,0.839257317038371,0.8507299513240661,0.7564283190226844
UNet_padrao,07-10-2022_20-00-31,128,128,RGB,3,32,False,aug_train e bal_val,0.5,0.7,0.2,0.1,../dataset/lamina/4_divisao_deixar_apenas_uma_imagem_por_campo_de_lamina_SEM_ERROS/Positivo/,34192,42,44752,816,4073,100,6,1,"1,00E-06",64,modelo/modelo_UNet_padrao_07-10-2022_20-00-31.json,modelo/modelo_UNet_padrao_07-10-2022_20-00-31.h5,0.6323543190956116,0.5676546692848206,0.3695684671401977,0.7853002430677228,0.6464974069402942,0.7423477857214752,0.9969819597393412,0.991901969956497,0.8696648727304082,0.8335284393765603,0.7853002430677228
